trip_id,driver_id,profile_type,depart,from_edge,to_edge,vehicle_type
driver_0575_trip_002,driver_0575,commuter,67680,860062300,-603954445#0,commuter
driver_0688_trip_002,driver_0688,commuter,67680,439965069#0,-1416525355,commuter
driver_0766_trip_001,driver_0766,event_participant,67680,462138644#5,442084725#1,event_vehicle
driver_0873_trip_002,driver_0873,commuter,67680,576651582,457900649,commuter
driver_0977_trip_002,driver_0977,commuter,67680,1172199237#2,-481045543#5,commuter
driver_0257_trip_002,driver_0257,commuter,67740,440781330#0,742778600#4,commuter
driver_0573_trip_003,driver_0573,taxi,67740,706690146#1,440765420#7,taxi
driver_0634_trip_002,driver_0634,commuter,67740,444151448#2,199897219,commuter
driver_0641_trip_001,driver_0641,event_participant,67740,233932483-AddedOffRampEdge,1024423911#1,event_vehicle
driver_0924_trip_001,driver_0924,event_participant,67740,444014974,188248177#1,event_vehicle
driver_0027_trip_002,driver_0027,commuter,67800,481045552,987053806,commuter
driver_0061_trip_001,driver_0061,event_participant,67800,-428012640,-993462493#1,event_vehicle
driver_0276_trip_002,driver_0276,commuter,67800,80912579#5,832418841#1,commuter
driver_0505_trip_002,driver_0505,commuter,67800,519662802#0,-605357670#3,commuter
driver_0804_trip_001,driver_0804,event_participant,67800,-29140969#5,427564714#1,event_vehicle
driver_0562_trip_002,driver_0562,commuter,67860,536906828#0,734144753#1,commuter
driver_0637_trip_002,driver_0637,commuter,67860,440781330#1,481045543#4,commuter
driver_0078_trip_002,driver_0078,commuter,67920,-80912586#5,443987645#0,commuter
driver_0215_trip_001,driver_0215,event_participant,67920,443987645#0,255645805#1,event_vehicle
driver_0231_trip_002,driver_0231,commuter,67920,444243640#1,441215233#2,commuter
driver_0297_trip_002,driver_0297,commuter,67920,759548583#1,224934251#1,commuter
driver_0413_trip_003,driver_0413,taxi,67920,542860215#2,475299606#1,taxi
driver_0662_trip_002,driver_0662,commuter,67920,928808169#0,453294516#1,commuter
driver_0885_trip_001,driver_0885,event_participant,67920,734144754#0,334124302#7,event_vehicle
driver_0887_trip_002,driver_0887,commuter,67920,456540544#1,443987646,commuter
driver_0974_trip_001,driver_0974,event_participant,67920,-544809834#0,1469057476#0,event_vehicle
driver_0246_trip_003,driver_0246,taxi,67980,194686987#4,450614678#3,taxi
driver_0343_trip_002,driver_0343,commuter,67980,541821717#2,444014977#3,commuter
driver_0376_trip_002,driver_0376,commuter,67980,540758828#1,-742778602#0,commuter
driver_0574_trip_001,driver_0574,event_participant,67980,184827120#2,545840833#1,event_vehicle
driver_0161_trip_002,driver_0161,commuter,68040,188246591#1,199898038#1,commuter
driver_0595_trip_002,driver_0595,commuter,68040,-80912585#4,462138644#3,commuter
driver_0705_trip_002,driver_0705,commuter,68040,-194715015#0,444418083,commuter
driver_0739_trip_002,driver_0739,commuter,68040,444151447#3,451515434#3,commuter
driver_0951_trip_003,driver_0951,taxi,68040,443969217,442232083#0,taxi
driver_0128_trip_001,driver_0128,event_participant,68100,441215231#0,442087559,event_vehicle
driver_0227_trip_002,driver_0227,commuter,68100,243320230#1,444428464#0,commuter
driver_0248_trip_002,driver_0248,commuter,68100,442084736,832418841#1,commuter
driver_0462_trip_002,driver_0462,commuter,68100,547065956#1,542860215#3,commuter
driver_0753_trip_002,driver_0753,commuter,68100,1414112408#1,1416525358#1,commuter
driver_0112_trip_002,driver_0112,commuter,68160,1396816547#0,-481045543#4,commuter
driver_0270_trip_002,driver_0270,commuter,68160,-206608466#8,-427564710#2,commuter
driver_0288_trip_002,driver_0288,commuter,68160,1304889164,250274117,commuter
driver_0385_trip_002,driver_0385,commuter,68160,-456384920#0,-199898702,commuter
driver_0581_trip_002,driver_0581,commuter,68160,444151457#1,199898701#0,commuter
driver_0629_trip_002,driver_0629,commuter,68160,102831318#3,706685590#0,commuter
driver_0773_trip_002,driver_0773,commuter,68160,449825091,428012644#0,commuter
driver_0798_trip_001,driver_0798,event_participant,68160,444018067,-440771230#2,event_vehicle
driver_0852_trip_002,driver_0852,commuter,68160,334124305#2,443987648#4,commuter
driver_0004_trip_002,driver_0004,commuter,68220,860062296#2,443987640#1,commuter
driver_0099_trip_001,driver_0099,event_participant,68220,1416525356#1,80912582#0,event_vehicle
driver_0264_trip_002,driver_0264,commuter,68220,481045532#4,40016147#1,commuter
driver_0347_trip_001,driver_0347,event_participant,68220,427564710#7,-297891659#0,event_vehicle
driver_0358_trip_002,driver_0358,commuter,68220,737631346,1416525356#1,commuter
driver_0603_trip_002,driver_0603,commuter,68220,440769437,448317071,commuter
driver_0622_trip_002,driver_0622,commuter,68220,233809680#0,199898701#1,commuter
driver_0759_trip_002,driver_0759,commuter,68220,1069604915,1396476982,commuter
driver_0841_trip_002,driver_0841,commuter,68220,444243640#2,481045543#7,commuter
driver_0879_trip_002,driver_0879,commuter,68220,442084732#4,-742778602#1,commuter
driver_0984_trip_002,driver_0984,commuter,68220,442084728#1,443987648#3,commuter
driver_0068_trip_002,driver_0068,commuter,68280,442087558#1,834929374#0,commuter
driver_0209_trip_002,driver_0209,commuter,68280,576645490#0-AddedOnRampEdge,427564710#1,commuter
driver_0656_trip_002,driver_0656,commuter,68280,1149909832#1,441215233#2,commuter
driver_0351_trip_001,driver_0351,event_participant,68340,444018069#1,443987648#4,event_vehicle
driver_0403_trip_002,driver_0403,commuter,68340,458080382#1,427564714#2,commuter
driver_0455_trip_002,driver_0455,commuter,68340,576651584,1396476982,commuter
driver_0587_trip_002,driver_0587,commuter,68340,451042486,585911372#0,commuter
driver_0868_trip_002,driver_0868,commuter,68340,1445405479#3,444126138,commuter
driver_0912_trip_001,driver_0912,event_participant,68340,448280093-AddedOnRampEdge,481045541#1,event_vehicle
driver_0143_trip_002,driver_0143,commuter,68400,1050732573#1,444014976,commuter
driver_0410_trip_002,driver_0410,commuter,68400,440765420#7,427564710#6,commuter
driver_0442_trip_001,driver_0442,event_participant,68400,-481045543#4,-543462683#1,event_vehicle
driver_0511_trip_002,driver_0511,commuter,68400,928808169#0,-455100763#0,commuter
driver_0638_trip_002,driver_0638,commuter,68400,-80912579#1,585911372#2,commuter
driver_0903_trip_001,driver_0903,event_participant,68400,1416525358#0,520107249#1,event_vehicle
driver_0107_trip_002,driver_0107,commuter,68460,1024423910#0,444014977#2,commuter
driver_0543_trip_002,driver_0543,commuter,68460,1024423910#1,444014977#1,commuter
driver_0600_trip_001,driver_0600,event_participant,68460,232967180#1-AddedOnRampEdge,445014534,event_vehicle
driver_0011_trip_002,driver_0011,commuter,68520,1050732573#2,443987648#2,commuter
driver_0412_trip_003,driver_0412,taxi,68520,-520107251#0,519662802#3,taxi
driver_0901_trip_001,driver_0901,event_participant,68520,232602661#0-AddedOffRampEdge,444243640#0,event_vehicle
driver_0032_trip_003,driver_0032,taxi,68580,448317071,-188246591#2,taxi
driver_0054_trip_001,driver_0054,event_participant,68580,-706690145#1,-80912578#2,event_vehicle
driver_0074_trip_002,driver_0074,commuter,68580,233809682,427774912,commuter
driver_0250_trip_002,driver_0250,commuter,68580,1414112408#1,297891659#1,commuter
driver_0395_trip_002,driver_0395,commuter,68580,541821717#0,233932484#0-AddedOffRampEdge,commuter
driver_0404_trip_001,driver_0404,event_participant,68580,443969214,440881469#10,event_vehicle
driver_0706_trip_002,driver_0706,commuter,68580,-80912586#5,-742778602#1,commuter
driver_0869_trip_002,driver_0869,commuter,68580,771906764#1,184827120#2,commuter
driver_0023_trip_002,driver_0023,commuter,68640,80912578#1,450175546#2,commuter
driver_0090_trip_002,driver_0090,commuter,68640,475299606#1,-706690146#0,commuter
driver_0210_trip_001,driver_0210,event_participant,68640,-184739533#8,904676306#1,event_vehicle
driver_0238_trip_002,driver_0238,commuter,68640,458696117,1416525358#1,commuter
driver_0286_trip_001,driver_0286,event_participant,68640,-544809833,458696120#1,event_vehicle
driver_0379_trip_002,driver_0379,commuter,68640,759548583#0,742778601#1,commuter
driver_0610_trip_002,driver_0610,commuter,68640,80912586#4,194686987#1,commuter
driver_0677_trip_003,driver_0677,taxi,68640,1416525352,1156894293,taxi
driver_0689_trip_002,driver_0689,commuter,68640,519662802#10,603954445#1,commuter
driver_0799_trip_002,driver_0799,commuter,68640,440897019,706685591#1,commuter
driver_0913_trip_002,driver_0913,commuter,68640,737631346,-427774900#2,commuter
driver_0966_trip_002,driver_0966,commuter,68640,541821717#1,466643174#1,commuter
driver_0976_trip_002,driver_0976,commuter,68640,644683744#0,27336730#6,commuter
driver_0164_trip_001,driver_0164,event_participant,68700,444126142,585911372#1,event_vehicle
driver_0375_trip_002,driver_0375,commuter,68700,442232081,448317071,commuter
driver_0417_trip_002,driver_0417,commuter,68700,45838048#1,462138644#5,commuter
driver_0539_trip_003,driver_0539,taxi,68700,453033846#1,440897382#3,taxi
driver_0942_trip_002,driver_0942,commuter,68700,541821722#1,-194686987#4,commuter
driver_0273_trip_003,driver_0273,taxi,68760,-832418849#2,440897026#0-AddedOffRampEdge,taxi
driver_0408_trip_002,driver_0408,commuter,68760,759548583#3,-1037695960#1,commuter
driver_0571_trip_003,driver_0571,taxi,68760,706690146#0,442232082#0,taxi
driver_0598_trip_002,driver_0598,commuter,68760,402932403#0,450614676,commuter
driver_0682_trip_002,driver_0682,commuter,68760,1304889164,538306203#0,commuter
driver_0717_trip_002,driver_0717,commuter,68760,80912586#0,511478558#1,commuter
driver_0792_trip_002,driver_0792,commuter,68760,442084730,-428012631,commuter
driver_0034_trip_001,driver_0034,event_participant,68820,449706509,-541821720#2,event_vehicle
driver_0069_trip_002,driver_0069,commuter,68820,440769428#0,-585911372#0,commuter
driver_0102_trip_003,driver_0102,taxi,68820,445209017#1,545840833#0,taxi
driver_0213_trip_002,driver_0213,commuter,68820,-80912585#5,443987648#1,commuter
driver_0301_trip_001,driver_0301,event_participant,68820,706685590#1,456382186#1,event_vehicle
driver_0345_trip_002,driver_0345,commuter,68820,527878498#0,443987640#3,commuter
driver_0381_trip_003,driver_0381,taxi,68820,481045543#4,449880708#1,taxi
driver_0521_trip_001,driver_0521,event_participant,68820,706685591#1,448282336#0,event_vehicle
driver_0527_trip_001,driver_0527,event_participant,68820,706685591#1,540756795#2,event_vehicle
driver_0612_trip_002,driver_0612,commuter,68820,80912582#0,1092152287#0,commuter
driver_0698_trip_001,driver_0698,event_participant,68820,444428465#0-AddedOnRampEdge,442084726,event_vehicle
driver_0874_trip_002,driver_0874,commuter,68820,440769430,-544809834#1,commuter
driver_0337_trip_002,driver_0337,commuter,68880,460917763#1,-544809833,commuter
driver_0397_trip_002,driver_0397,commuter,68880,-536328372#1,444014977#3,commuter
driver_0495_trip_002,driver_0495,commuter,68880,-80912580#1,427564710#0,commuter
driver_0507_trip_002,driver_0507,commuter,68880,550008871#4,542860215#3,commuter
driver_0842_trip_003,driver_0842,taxi,68880,427564710#3,-80912586#9,taxi
driver_0886_trip_003,driver_0886,taxi,68880,-184739533#5,80912589#2,taxi
driver_0044_trip_002,driver_0044,commuter,68940,1447723857,457900649,commuter
driver_0070_trip_002,driver_0070,commuter,68940,496009994#3,-27336730#8,commuter
driver_0298_trip_002,driver_0298,commuter,68940,-519662802#10,451515434#3,commuter
driver_0415_trip_002,driver_0415,commuter,68940,206608466#5,184827120#4,commuter
driver_0448_trip_002,driver_0448,commuter,68940,444243639#4,453033846#3,commuter
driver_0482_trip_002,driver_0482,commuter,68940,624728720#0,734144751#2,commuter
driver_0712_trip_003,driver_0712,taxi,68940,233932483-AddedOffRampEdge,-662685557#1,taxi
driver_0892_trip_002,driver_0892,commuter,68940,481045529,542860215#4,commuter
driver_0072_trip_001,driver_0072,event_participant,69000,544809833,356939301#4,event_vehicle
driver_0183_trip_001,driver_0183,event_participant,69000,-832418849#3,520107249#1,event_vehicle
driver_0195_trip_002,driver_0195,commuter,69000,536906828#2,938371854,commuter
driver_0390_trip_003,driver_0390,taxi,69000,453040323-AddedOffRampEdge,451042488,taxi
driver_0499_trip_002,driver_0499,commuter,69000,80912578#2,27336730#4,commuter
driver_0862_trip_002,driver_0862,commuter,69000,541821714,816423085#1,commuter
driver_0881_trip_002,driver_0881,commuter,69000,540758828#4,444018067,commuter
driver_0087_trip_001,driver_0087,event_participant,69060,444428465#0-AddedOnRampEdge,440046811,event_vehicle
driver_0211_trip_002,driver_0211,commuter,69060,402932403#1,-455100763#0,commuter
driver_0234_trip_003,driver_0234,taxi,69060,-194686987#4,440769433#1,taxi
driver_0344_trip_002,driver_0344,commuter,69060,511204852#0,-188248177#1,commuter
driver_0630_trip_003,driver_0630,taxi,69060,29165238#2,526242012,taxi
driver_0684_trip_002,driver_0684,commuter,69060,458944262#1,697670537,commuter
driver_0882_trip_002,driver_0882,commuter,69060,746573031,297891659#0,commuter
driver_0946_trip_002,driver_0946,commuter,69060,576645490#0,448314188,commuter
driver_0022_trip_003,driver_0022,taxi,69120,1373650660#0,402932403#3,taxi
driver_0220_trip_002,driver_0220,commuter,69120,576645490#0,697672671,commuter
driver_0528_trip_002,driver_0528,commuter,69120,1156894293,-194686987#0,commuter
driver_0670_trip_002,driver_0670,commuter,69120,440765420#4,-834929374#1,commuter
driver_0725_trip_001,driver_0725,event_participant,69120,-1373650660#0,545840833#1,event_vehicle
driver_0953_trip_001,driver_0953,event_participant,69120,-188248177#0,-29141189#2,event_vehicle
driver_0995_trip_001,driver_0995,event_participant,69120,441215233#2,484552815#0,event_vehicle
driver_0365_trip_002,driver_0365,commuter,69180,481045529,427774900#3,commuter
driver_0400_trip_002,driver_0400,commuter,69180,440765420#1,697672669#1,commuter
driver_0558_trip_001,driver_0558,event_participant,69180,1092152287#1,232967180#1,event_vehicle
driver_0704_trip_002,driver_0704,commuter,69180,45838048#3,706685591#1,commuter
driver_0825_trip_001,driver_0825,event_participant,69180,542860215#2,1373419751#1,event_vehicle
driver_0905_trip_002,driver_0905,commuter,69180,442010288#0,199896075#2,commuter
driver_0970_trip_001,driver_0970,event_participant,69180,706690145#0,248284676,event_vehicle
driver_0046_trip_002,driver_0046,commuter,69240,233809682,-184739533#7,commuter
driver_0364_trip_002,driver_0364,commuter,69240,442359395,453294516#1,commuter
driver_0623_trip_002,driver_0623,commuter,69240,484552815#0,-29140969#1,commuter
driver_0674_trip_002,driver_0674,commuter,69240,-1024423911#1,832418841#4,commuter
driver_0678_trip_001,driver_0678,event_participant,69240,1005131462,440881469#10,event_vehicle
driver_0784_trip_002,driver_0784,commuter,69240,526242009#0,444428464#1,commuter
driver_0981_trip_002,driver_0981,commuter,69240,484552815#4,-1416525352,commuter
driver_0110_trip_001,driver_0110,event_participant,69300,441215233#0,440881469#12,event_vehicle
driver_0547_trip_001,driver_0547,event_participant,69300,462138644#4,356939301#4,event_vehicle
driver_0814_trip_003,driver_0814,taxi,69300,-605357670#1,-536328372#0,taxi
driver_0840_trip_001,driver_0840,event_participant,69300,427564710#4,-449825090,event_vehicle
driver_0370_trip_001,driver_0370,event_participant,69360,29140969#7,228124193,event_vehicle
driver_0391_trip_001,driver_0391,event_participant,69360,832418843#1,540756795#2,event_vehicle
driver_0429_trip_003,driver_0429,taxi,69420,448786343,-206608466#0,taxi
driver_0819_trip_003,driver_0819,taxi,69480,-520107251#1,442232081,taxi
driver_0855_trip_001,driver_0855,event_participant,69540,444126139,858600107#1,event_vehicle
driver_0856_trip_001,driver_0856,event_participant,69540,-706690146#1,-80912582#1,event_vehicle
driver_0353_trip_001,driver_0353,event_participant,69600,27336785#0,759851922#1,event_vehicle
driver_0611_trip_003,driver_0611,taxi,69600,542860215#1,442232083#0,taxi
driver_0653_trip_001,driver_0653,event_participant,69600,481045543#7,-541821721#1,event_vehicle
driver_0701_trip_003,driver_0701,taxi,69600,481045543#7,-662685557#0,taxi
driver_0746_trip_001,driver_0746,event_participant,69600,427774899#0,1445405492#2,event_vehicle
driver_0987_trip_001,driver_0987,event_participant,69600,1092152288,-45838048#3,event_vehicle
driver_0168_trip_003,driver_0168,taxi,69660,27336730#5,540756795#1,taxi
driver_0713_trip_001,driver_0713,event_participant,69660,-481045543#4,-80912582#1,event_vehicle
driver_0631_trip_001,driver_0631,event_participant,69720,897550986,442087559,event_vehicle
driver_0690_trip_003,driver_0690,taxi,69720,1037695960#1,484552815#0,taxi
driver_0936_trip_001,driver_0936,event_participant,69720,-428012640,481045554#1,event_vehicle
driver_0468_trip_003,driver_0468,taxi,69780,-428012644#2,440769428#1,taxi
driver_0761_trip_003,driver_0761,taxi,69840,453038175,450614679,taxi
driver_0249_trip_003,driver_0249,taxi,69900,448282336#0,646262293-AddedOffRampEdge,taxi
driver_0711_trip_003,driver_0711,taxi,69900,-441215231#0,80912578#1,taxi
driver_0216_trip_001,driver_0216,event_participant,69960,-1416525355,29141057#3,event_vehicle
driver_0097_trip_001,driver_0097,event_participant,70020,443987640#0,-184739533#5,event_vehicle
driver_0256_trip_001,driver_0256,event_participant,70020,1373650660#0,194715017,event_vehicle
driver_0199_trip_001,driver_0199,event_participant,70080,448790075,-440771230#2,event_vehicle
driver_0783_trip_003,driver_0783,taxi,70080,427564710#1,624728713#1,taxi
driver_0244_trip_001,driver_0244,event_participant,70140,742778602#1,624728721,event_vehicle
driver_0978_trip_001,driver_0978,event_participant,70140,441215231#0,442010288#1,event_vehicle
driver_0444_trip_001,driver_0444,event_participant,70200,-297891659#0,184739533#4,event_vehicle
driver_0486_trip_001,driver_0486,event_participant,70200,450175546#0,-427564710#6,event_vehicle
driver_0755_trip_001,driver_0755,event_participant,70200,1445405482,312565415#0,event_vehicle
driver_0702_trip_001,driver_0702,event_participant,70260,444018067,993462493#1,event_vehicle
driver_0103_trip_003,driver_0103,taxi,70320,1416525358#0,444243640#3,taxi
driver_0171_trip_001,driver_0171,event_participant,70320,466643171#0,194345865#1,event_vehicle
driver_0619_trip_003,driver_0619,taxi,70320,-832418849#3,-1050732573#4,taxi
driver_0837_trip_003,driver_0837,taxi,70320,232602658#0,686143525,taxi
driver_0857_trip_003,driver_0857,taxi,70380,224732386,481045531#0,taxi
driver_0947_trip_001,driver_0947,event_participant,70380,233337676,449880708#1,event_vehicle
driver_0115_trip_001,driver_0115,event_participant,70440,443987646,541821720#2,event_vehicle
driver_0274_trip_001,driver_0274,event_participant,70440,1396476980,444151455#2,event_vehicle
driver_0878_trip_001,driver_0878,event_participant,70440,443984222,442084726,event_vehicle
driver_0151_trip_001,driver_0151,event_participant,70500,646373239#0,356939301#4,event_vehicle
driver_0322_trip_001,driver_0322,event_participant,70560,544809832#3,40016187,event_vehicle
driver_0389_trip_001,driver_0389,event_participant,70560,199898038#0,442084732#3,event_vehicle
driver_0694_trip_001,driver_0694,event_participant,70560,-29140969#2,248282332,event_vehicle
driver_0944_trip_003,driver_0944,taxi,70560,742778601#0,481045531#3,taxi
driver_0964_trip_001,driver_0964,event_participant,70620,-427564710#3,224934251#1,event_vehicle
driver_0835_trip_003,driver_0835,taxi,70740,29140969#6,1288223510,taxi
driver_0268_trip_001,driver_0268,event_participant,70800,448786343,-1288223511,event_vehicle
driver_0960_trip_003,driver_0960,taxi,70800,453033846#1,-80912580#2,taxi
driver_0999_trip_001,driver_0999,event_participant,70800,188248177#0,-507573212#0,event_vehicle
driver_0368_trip_003,driver_0368,taxi,70860,-427774900#3,-624728719#7,taxi
driver_0850_trip_003,driver_0850,taxi,70920,444126136,440769419,taxi
driver_0320_trip_001,driver_0320,event_participant,70980,232602663#0,448317070#2,event_vehicle
driver_0064_trip_003,driver_0064,taxi,71040,832418841#1,451041314#0,taxi
driver_0202_trip_001,driver_0202,event_participant,71040,427564710#6,-80912582#1,event_vehicle
driver_0326_trip_003,driver_0326,taxi,71400,232967180#0,481045556#1,taxi
driver_0252_trip_003,driver_0252,taxi,71460,232967180#0,719556535,taxi
driver_0218_trip_003,driver_0218,taxi,71520,-734144751#2,526242009#1,taxi
driver_0732_trip_003,driver_0732,taxi,71820,427564710#7,-1050732573#3,taxi
driver_0372_trip_003,driver_0372,taxi,71880,-1092152288,540756795#1,taxi
driver_0374_trip_003,driver_0374,taxi,71880,1416525352,526242012,taxi
driver_0194_trip_002,driver_0194,event_participant,72000,-102831329#2,444418082#1,event_vehicle
driver_0244_trip_002,driver_0244,event_participant,72000,-541821720#2,449547602,event_vehicle
driver_0370_trip_002,driver_0370,event_participant,72000,357044796#0,-706690146#1,event_vehicle
driver_0961_trip_003,driver_0961,taxi,72000,427774900#0,624728720#1,taxi
driver_0216_trip_002,driver_0216,event_participant,72060,448790073#1,466643174#0,event_vehicle
driver_0347_trip_002,driver_0347,event_participant,72060,846646018#0,-1416525355,event_vehicle
driver_0678_trip_002,driver_0678,event_participant,72060,442084728#0,224934251#1,event_vehicle
driver_0855_trip_002,driver_0855,event_participant,72060,734144750#0,603954444,event_vehicle
driver_0903_trip_002,driver_0903,event_participant,72060,233809680#0,-706690146#0,event_vehicle
driver_0202_trip_002,driver_0202,event_participant,72120,-80912582#1,585606280#1,event_vehicle
driver_0641_trip_002,driver_0641,event_participant,72180,444018069#0,444346472#1,event_vehicle
driver_0663_trip_002,driver_0663,event_participant,72180,453717289#2,585606274,event_vehicle
driver_0707_trip_003,driver_0707,taxi,72180,184827120#0,481045532#2,taxi
driver_0744_trip_003,driver_0744,taxi,72180,443987646,444151455#2,taxi
driver_0110_trip_002,driver_0110,event_participant,72240,-1416525355,440044936,event_vehicle
driver_0434_trip_002,driver_0434,event_participant,72240,255645805#2,-184739533#2,event_vehicle
driver_0496_trip_003,driver_0496,taxi,72240,-199898702,440771230#5,taxi
driver_0224_trip_003,driver_0224,taxi,72300,-1416525355,440881637,taxi
driver_0373_trip_003,driver_0373,taxi,72300,-194686987#2,1288222581#1,taxi
driver_0580_trip_003,driver_0580,taxi,72300,-1446926762,1443036962#1,taxi
driver_0041_trip_003,driver_0041,taxi,72360,-184739533#8,520107249#5,taxi
driver_0134_trip_002,driver_0134,event_participant,72360,444243640#0,734144754#0,event_vehicle
driver_0547_trip_002,driver_0547,event_participant,72360,-440771230#2,605357670#2,event_vehicle
driver_0840_trip_002,driver_0840,event_participant,72360,248407677,-428012644#1,event_vehicle
driver_0183_trip_002,driver_0183,event_participant,72420,-102831329#0,832418841#4,event_vehicle
driver_0210_trip_002,driver_0210,event_participant,72420,427564714#1,542860215#1,event_vehicle
driver_0970_trip_002,driver_0970,event_participant,72420,-1285486393#1,444418081#0,event_vehicle
driver_0286_trip_002,driver_0286,event_participant,72480,80912578#1,441215234,event_vehicle
driver_0295_trip_003,driver_0295,taxi,72540,1416525352,-496009994#0,taxi
driver_0349_trip_003,driver_0349,taxi,72540,443987648#3,536906828#0,taxi
driver_0907_trip_003,driver_0907,taxi,72540,444418081#0,458696120#1,taxi
driver_0201_trip_002,driver_0201,event_participant,72600,737631347#3,440044936,event_vehicle
driver_0713_trip_002,driver_0713,event_participant,72600,-45838048#4,987053805,event_vehicle
driver_0912_trip_002,driver_0912,event_participant,72600,-427564711#1,184739533#7,event_vehicle
driver_0353_trip_002,driver_0353,event_participant,72660,586026850#1,233932478-AddedOffRampEdge,event_vehicle
driver_0355_trip_002,driver_0355,event_participant,72660,-427564711#1,453294516#2,event_vehicle
driver_0574_trip_002,driver_0574,event_participant,72660,444151447#4,194686987#3,event_vehicle
driver_0215_trip_002,driver_0215,event_participant,72720,194686987#0,448317070#1,event_vehicle
driver_0164_trip_002,driver_0164,event_participant,72780,80912591,-427564710#5,event_vehicle
driver_0255_trip_002,driver_0255,event_participant,72780,442084725#1,605357670#1,event_vehicle
driver_0532_trip_003,driver_0532,taxi,72780,-427774912,541821720#0,taxi
driver_0878_trip_002,driver_0878,event_participant,72780,444347150,706664356,event_vehicle
driver_0885_trip_002,driver_0885,event_participant,72780,-595786397#0,232602658#0,event_vehicle
driver_0097_trip_002,driver_0097,event_participant,72840,440771230#5,904676307,event_vehicle
driver_0322_trip_002,driver_0322,event_participant,72840,-102591489#4,427774912,event_vehicle
driver_0389_trip_002,driver_0389,event_participant,72840,444151455#2,444014977#0,event_vehicle
driver_0399_trip_003,driver_0399,taxi,72840,448282336#1,402932403#2,taxi
driver_0488_trip_003,driver_0488,taxi,72840,-427564710#4,440897026#1,taxi
driver_0653_trip_002,driver_0653,event_participant,72840,232967182#0,233932484#0-AddedOffRampEdge,event_vehicle
driver_0768_trip_003,driver_0768,taxi,72900,-232602658#0,541821713#1,taxi
driver_0075_trip_003,driver_0075,taxi,72960,697672669#1,519199606#2,taxi
driver_0087_trip_002,driver_0087,event_participant,72960,199898701#1,444126139,event_vehicle
driver_0115_trip_002,driver_0115,event_participant,72960,1329544156,233932484#0,event_vehicle
driver_0546_trip_003,driver_0546,taxi,73020,-706690145#1,993462498#1,taxi
driver_0766_trip_002,driver_0766,event_participant,73020,453033846#3,199898702,event_vehicle
driver_0486_trip_002,driver_0486,event_participant,73080,-440781330#4,427564710#4,event_vehicle
driver_0525_trip_003,driver_0525,taxi,73080,450614677#0,441997995#0,taxi
driver_0752_trip_002,driver_0752,event_participant,73080,536906827#0,706685590#1,event_vehicle
driver_0932_trip_003,driver_0932,taxi,73080,443987649,541821717#1,taxi
driver_0978_trip_002,driver_0978,event_participant,73080,453717289#2,199898702,event_vehicle
driver_0058_trip_003,driver_0058,taxi,73140,453294515,80912578#2,taxi
driver_0128_trip_002,driver_0128,event_participant,73140,-993462493#1,29165238#4,event_vehicle
driver_0230_trip_002,driver_0230,event_participant,73140,-440771230#2,444126140,event_vehicle
driver_0391_trip_002,driver_0391,event_participant,73140,449070492,-481045543#7,event_vehicle
driver_0756_trip_003,driver_0756,taxi,73140,-481045543#4,-624728719#1,taxi
driver_0924_trip_002,driver_0924,event_participant,73140,734144751#1,706685591#2,event_vehicle
driver_0260_trip_002,driver_0260,event_participant,73200,466643172,-1092152288,event_vehicle
driver_0404_trip_002,driver_0404,event_participant,73200,240587997#0,453294516#1,event_vehicle
driver_0444_trip_002,driver_0444,event_participant,73200,442084725#1,686139777,event_vehicle
driver_0099_trip_002,driver_0099,event_participant,73260,442016280#1,1416525356#1,event_vehicle
driver_0357_trip_002,driver_0357,event_participant,73260,1443036960,444418083,event_vehicle
driver_0542_trip_002,driver_0542,event_participant,73260,899428857#1,444346472#1,event_vehicle
driver_0746_trip_002,driver_0746,event_participant,73260,440781326,697670537,event_vehicle
driver_0778_trip_002,driver_0778,event_participant,73260,481045553#0,-427564712#1,event_vehicle
driver_0856_trip_002,driver_0856,event_participant,73260,449070492,-520107251#0,event_vehicle
driver_0952_trip_002,driver_0952,event_participant,73260,603486754,453294516#3,event_vehicle
driver_0568_trip_002,driver_0568,event_participant,73320,29141057#3,448282336#1,event_vehicle
driver_0864_trip_002,driver_0864,event_participant,73320,448908289,-232602663#0,event_vehicle
driver_0929_trip_003,driver_0929,taxi,73320,457886987,-662685557#1,taxi
driver_0681_trip_003,driver_0681,taxi,73380,453294516#1,440769414,taxi
driver_0798_trip_002,driver_0798,event_participant,73380,1157589654#0,-453033846#0,event_vehicle
driver_0863_trip_003,driver_0863,taxi,73380,448314188,439965069#1,taxi
driver_0725_trip_002,driver_0725,event_participant,73440,102591486,102592937#1,event_vehicle
driver_0938_trip_002,driver_0938,event_participant,73440,541821717#0,-27336730#5,event_vehicle
driver_0987_trip_002,driver_0987,event_participant,73440,-102591484#1,232967180#1-AddedOnRampEdge,event_vehicle
driver_0025_trip_002,driver_0025,event_participant,73500,699668728,-184739533#2,event_vehicle
driver_0256_trip_002,driver_0256,event_participant,73500,444243640#0,832418849#3,event_vehicle
driver_0424_trip_003,driver_0424,taxi,73500,232602663#0,80912579#4,taxi
driver_0770_trip_002,driver_0770,event_participant,73500,734144751#1,102592937#1,event_vehicle
driver_0936_trip_002,driver_0936,event_participant,73500,484552815#4,-29140969#2,event_vehicle
driver_0964_trip_002,driver_0964,event_participant,73500,80912587#1,-427774900#2,event_vehicle
